Timestamp,LIT101,MV101,P101
 28/12/2015 10:08:56 AM,531.9534,2,2
 28/12/2015 10:08:57 AM,531.9141,2,2
 28/12/2015 10:08:58 AM,532.3066,2,2
 28/12/2015 10:08:59 AM,532.7384,2,2
 28/12/2015 10:09:00 AM,533.3665,2,2
 28/12/2015 10:09:01 AM,533.7197,2,2
 28/12/2015 10:09:02 AM,534.2693,2,2
 28/12/2015 10:09:03 AM,534.7403,2,2
 28/12/2015 10:09:04 AM,534.6226,2,2
 28/12/2015 10:09:05 AM,534.6226,2,2
 28/12/2015 10:09:06 AM,534.4263,2,2
 28/12/2015 10:09:07 AM,533.7197,2,2
 28/12/2015 10:09:08 AM,533.5627,2,2
 28/12/2015 10:09:09 AM,532.5814,2,2
 28/12/2015 10:09:10 AM,532.5814,2,2
 28/12/2015 10:09:11 AM,532.2674,2,2
 28/12/2015 10:09:12 AM,531.3253,2,2
 28/12/2015 10:09:13 AM,530.7758,2,2
 28/12/2015 10:09:14 AM,529.7159,2,2
 28/12/2015 10:09:15 AM,529.3627,2,2
 28/12/2015 10:09:16 AM,528.5776,2,2
 28/12/2015 10:09:17 AM,528.4599,2,2
 28/12/2015 10:09:18 AM,528.8132,2,2
 28/12/2015 10:09:19 AM,528.7739,2,2
 28/12/2015 10:09:20 AM,529.6375,2,2
 28/12/2015 10:09:21 AM,530.344,2,2
 28/12/2015 10:09:22 AM,531.9534,2,2
 28/12/2015 10:09:23 AM,532.5422,2,2
 28/12/2015 10:09:24 AM,532.8954,2,2
 28/12/2015 10:09:25 AM,532.9739,2,2
 28/12/2015 10:09:26 AM,532.8562,2,2
 28/12/2015 10:09:27 AM,532.7384,2,2
 28/12/2015 10:09:28 AM,532.4637,2,2
 28/12/2015 10:09:29 AM,532.2674,2,2
 28/12/2015 10:09:30 AM,532.3459,2,2
 28/12/2015 10:09:31 AM,532.1497,2,2
 28/12/2015 10:09:32 AM,532.0711,2,2
 28/12/2015 10:09:33 AM,531.7964,2,2
 28/12/2015 10:09:34 AM,531.9141,2,2
 28/12/2015 10:09:35 AM,532.1889,2,2
 28/12/2015 10:09:36 AM,532.3459,2,2
 28/12/2015 10:09:37 AM,532.6992,2,2
 28/12/2015 10:09:38 AM,532.7384,2,2
 28/12/2015 10:09:39 AM,533.3272,2,2
 28/12/2015 10:09:40 AM,533.5235,2,2
 28/12/2015 10:09:41 AM,533.4843,2,2
 28/12/2015 10:09:42 AM,533.4843,2,2
 28/12/2015 10:09:43 AM,533.131,2,2
 28/12/2015 10:09:44 AM,533.3272,2,2
 28/12/2015 10:09:45 AM,533.445,2,2
 28/12/2015 10:09:46 AM,533.1702,2,2
 28/12/2015 10:09:47 AM,533.1702,2,2
 28/12/2015 10:09:48 AM,533.3665,2,2
 28/12/2015 10:09:49 AM,533.0917,2,2
 28/12/2015 10:09:50 AM,533.0524,2,2
 28/12/2015 10:09:51 AM,532.8954,2,2
 28/12/2015 10:09:52 AM,532.6599,2,2
 28/12/2015 10:09:53 AM,532.3851,2,2
 28/12/2015 10:09:54 AM,532.1104,2,2
 28/12/2015 10:09:55 AM,532.1104,2,2
 28/12/2015 10:09:56 AM,531.6001,2,2
 28/12/2015 10:09:57 AM,531.9534,2,2
 28/12/2015 10:09:58 AM,532.3066,2,2
 28/12/2015 10:09:59 AM,533.1702,2,2
 28/12/2015 10:10:00 AM,533.759,2,2
 28/12/2015 10:10:01 AM,534.3085,2,2
 28/12/2015 10:10:02 AM,534.5441,2,2
 28/12/2015 10:10:03 AM,534.7403,2,2
 28/12/2015 10:10:04 AM,534.8973,2,2
 28/12/2015 10:10:05 AM,534.9366,2,2
 28/12/2015 10:10:06 AM,534.8581,2,2
 28/12/2015 10:10:07 AM,534.8973,2,2
 28/12/2015 10:10:08 AM,535.0936,2,2
 28/12/2015 10:10:09 AM,535.0936,2,2
 28/12/2015 10:10:10 AM,535.2899,2,2
 28/12/2015 10:10:11 AM,535.3291,2,2
 28/12/2015 10:10:12 AM,535.3291,2,2
 28/12/2015 10:10:13 AM,535.2899,2,2
 28/12/2015 10:10:14 AM,535.2506,2,2
 28/12/2015 10:10:15 AM,535.4469,2,2
 28/12/2015 10:10:16 AM,535.4861,2,2
 28/12/2015 10:10:17 AM,535.3291,2,2
 28/12/2015 10:10:18 AM,535.6431,2,2
 28/12/2015 10:10:19 AM,535.9179,2,2
 28/12/2015 10:10:20 AM,536.2712,2,2
 28/12/2015 10:10:21 AM,536.4675,2,2
 28/12/2015 10:10:22 AM,536.6637,2,2
 28/12/2015 10:10:23 AM,536.6637,2,2
 28/12/2015 10:10:24 AM,536.6245,2,2
 28/12/2015 10:10:25 AM,536.8207,2,2
 28/12/2015 10:10:26 AM,536.86,2,2
 28/12/2015 10:10:27 AM,536.9777,2,2
 28/12/2015 10:10:28 AM,536.6637,2,2
 28/12/2015 10:10:29 AM,536.2319,2,2
 28/12/2015 10:10:30 AM,536.0749,2,2
 28/12/2015 10:10:31 AM,535.4076,2,2
 28/12/2015 10:10:32 AM,535.1329,2,2
 28/12/2015 10:10:33 AM,534.7403,2,2
 28/12/2015 10:10:34 AM,534.6618,2,2
 28/12/2015 10:10:35 AM,534.1516,2,2
 28/12/2015 10:10:36 AM,534.23,2,2
 28/12/2015 10:10:37 AM,534.5048,2,2
 28/12/2015 10:10:38 AM,534.9366,2,2
 28/12/2015 10:10:39 AM,535.2114,2,2
 28/12/2015 10:10:40 AM,535.2114,2,2
 28/12/2015 10:10:41 AM,535.3291,2,2
 28/12/2015 10:10:42 AM,535.4469,2,2
 28/12/2015 10:10:43 AM,535.8394,2,2
 28/12/2015 10:10:44 AM,535.6431,2,2
 28/12/2015 10:10:45 AM,535.2506,2,2
 28/12/2015 10:10:46 AM,534.8973,2,2
 28/12/2015 10:10:47 AM,534.6226,2,2
 28/12/2015 10:10:48 AM,534.3085,2,2
 28/12/2015 10:10:49 AM,534.6226,2,2
 28/12/2015 10:10:50 AM,534.6226,2,2
 28/12/2015 10:10:51 AM,534.701,2,2
 28/12/2015 10:10:52 AM,535.9179,2,2
 28/12/2015 10:10:53 AM,537.0169999999999,2,2
 28/12/2015 10:10:54 AM,537.488,2,2
 28/12/2015 10:10:55 AM,537.8806,2,2
 28/12/2015 10:10:56 AM,538.1553,2,2
 28/12/2015 10:10:57 AM,537.8413,2,2
 28/12/2015 10:10:58 AM,537.6058,2,2
 28/12/2015 10:10:59 AM,537.4095,2,2
 28/12/2015 10:11:00 AM,537.3702,2,2
 28/12/2015 10:11:01 AM,537.0562,2,2
 28/12/2015 10:11:02 AM,537.0955,2,2
 28/12/2015 10:11:03 AM,537.2133,2,2
 28/12/2015 10:11:04 AM,537.0955,2,2
 28/12/2015 10:11:05 AM,537.2917,2,2
 28/12/2015 10:11:06 AM,536.6245,2,2
 28/12/2015 10:11:07 AM,535.8787,2,2
 28/12/2015 10:11:08 AM,535.2899,2,2
 28/12/2015 10:11:09 AM,534.701,2,2
 28/12/2015 10:11:10 AM,534.2693,2,2
 28/12/2015 10:11:11 AM,533.8375,2,2
 28/12/2015 10:11:12 AM,534.3478,2,2
 28/12/2015 10:11:13 AM,534.8581,2,2
 28/12/2015 10:11:14 AM,535.2114,2,2
 28/12/2015 10:11:15 AM,535.9964,2,2
 28/12/2015 10:11:16 AM,536.6245,2,2
 28/12/2015 10:11:17 AM,536.8992,2,2
 28/12/2015 10:11:18 AM,537.7628,2,2
 28/12/2015 10:11:19 AM,537.6058,2,2
 28/12/2015 10:11:20 AM,537.5665,2,2
 28/12/2015 10:11:21 AM,537.6843,2,2
 28/12/2015 10:11:22 AM,537.8806,2,2
 28/12/2015 10:11:23 AM,537.645,2,2
 28/12/2015 10:11:24 AM,537.4488,2,2
 28/12/2015 10:11:25 AM,537.0955,2,2
 28/12/2015 10:11:26 AM,537.0169999999999,2,2
 28/12/2015 10:11:27 AM,536.3889,2,2
 28/12/2015 10:11:28 AM,536.86,2,2
 28/12/2015 10:11:29 AM,536.86,2,2
 28/12/2015 10:11:30 AM,537.0955,2,2
 28/12/2015 10:11:31 AM,537.488,2,2
 28/12/2015 10:11:32 AM,537.5665,2,2
 28/12/2015 10:11:33 AM,538.0768,2,2
 28/12/2015 10:11:34 AM,537.8413,2,2
 28/12/2015 10:11:35 AM,538.0375,2,2
 28/12/2015 10:11:36 AM,537.8021,2,2
 28/12/2015 10:11:37 AM,537.8413,2,2
 28/12/2015 10:11:38 AM,538.1553,2,2
 28/12/2015 10:11:39 AM,538.3908,2,2
 28/12/2015 10:11:40 AM,538.2731,2,2
 28/12/2015 10:11:41 AM,537.9983,2,2
 28/12/2015 10:11:42 AM,537.9590000000001,2,2
 28/12/2015 10:11:43 AM,538.0375,2,2
 28/12/2015 10:11:44 AM,537.9983,2,2
 28/12/2015 10:11:45 AM,537.3702,2,2
 28/12/2015 10:11:46 AM,537.4488,2,2
 28/12/2015 10:11:47 AM,537.2133,2,2
 28/12/2015 10:11:48 AM,537.4488,2,2
 28/12/2015 10:11:49 AM,537.0955,2,2
 28/12/2015 10:11:50 AM,536.5067,2,2
 28/12/2015 10:11:51 AM,536.2319,2,2
 28/12/2015 10:11:52 AM,536.7029,2,2
 28/12/2015 10:11:53 AM,536.8207,2,2
 28/12/2015 10:11:54 AM,536.8207,2,2
 28/12/2015 10:11:55 AM,536.8207,2,2
 28/12/2015 10:11:56 AM,536.2712,2,2
 28/12/2015 10:11:57 AM,535.8002,2,2
 28/12/2015 10:11:58 AM,535.8787,2,2
 28/12/2015 10:11:59 AM,535.8394,2,2
 28/12/2015 10:12:00 AM,536.0356,2,2
 28/12/2015 10:12:01 AM,536.0749,2,2
 28/12/2015 10:12:02 AM,536.4675,2,2
 28/12/2015 10:12:03 AM,536.3104,2,2
 28/12/2015 10:12:04 AM,536.2712,2,2
 28/12/2015 10:12:05 AM,535.6431,2,2
 28/12/2015 10:12:06 AM,535.5254,2,2
 28/12/2015 10:12:07 AM,535.5254,2,2
 28/12/2015 10:12:08 AM,535.4076,2,2
 28/12/2015 10:12:09 AM,535.3291,2,2
 28/12/2015 10:12:10 AM,535.4076,2,2
 28/12/2015 10:12:11 AM,535.4861,2,2
 28/12/2015 10:12:12 AM,535.8002,2,2
 28/12/2015 10:12:13 AM,535.9179,2,2
 28/12/2015 10:12:14 AM,535.4076,2,2
 28/12/2015 10:12:15 AM,534.9366,2,2
 28/12/2015 10:12:16 AM,534.8581,2,2
 28/12/2015 10:12:17 AM,534.5048,2,2
 28/12/2015 10:12:18 AM,534.3085,2,2
 28/12/2015 10:12:19 AM,534.5048,2,2
 28/12/2015 10:12:20 AM,534.6618,2,2
 28/12/2015 10:12:21 AM,534.9366,2,2
 28/12/2015 10:12:22 AM,535.0151,2,2
 28/12/2015 10:12:23 AM,535.5254,2,2
 28/12/2015 10:12:24 AM,536.2319,2,1
 28/12/2015 10:12:25 AM,537.0562,2,1
 28/12/2015 10:12:26 AM,537.4488,2,1
 28/12/2015 10:12:27 AM,537.9590000000001,2,1
 28/12/2015 10:12:28 AM,538.1553,2,1
 28/12/2015 10:12:29 AM,538.5479,2,1
 28/12/2015 10:12:30 AM,538.8619,2,1
 28/12/2015 10:12:31 AM,538.8226,2,1
 28/12/2015 10:12:32 AM,538.9796,2,1
 28/12/2015 10:12:33 AM,539.1759,2,1
 28/12/2015 10:12:34 AM,539.7646,2,1
 28/12/2015 10:12:35 AM,539.804,2,1
 28/12/2015 10:12:36 AM,540.3535,2,1
 28/12/2015 10:12:37 AM,540.5497,2,1
 28/12/2015 10:12:38 AM,541.0992,2,1
 28/12/2015 10:12:39 AM,540.8245,2,1
 28/12/2015 10:12:40 AM,541.4918,2,1
 28/12/2015 10:12:41 AM,542.0021,2,1
 28/12/2015 10:12:42 AM,542.3553,2,1
 28/12/2015 10:12:43 AM,542.9442,2,1
 28/12/2015 10:12:44 AM,543.4937,2,1
 28/12/2015 10:12:45 AM,544.0432,2,1
 28/12/2015 10:12:46 AM,544.7498,2,1
 28/12/2015 10:12:47 AM,545.4563,2,1
 28/12/2015 10:12:48 AM,546.3199,2,1
 28/12/2015 10:12:49 AM,546.4376,2,1
 28/12/2015 10:12:50 AM,546.6732,2,1
 28/12/2015 10:12:51 AM,546.6732,2,1
 28/12/2015 10:12:52 AM,546.5947,2,1
 28/12/2015 10:12:53 AM,546.6339,2,1
 28/12/2015 10:12:54 AM,547.0264,2,1
 28/12/2015 10:12:55 AM,546.9872,2,1
 28/12/2015 10:12:56 AM,546.8694,2,1
 28/12/2015 10:12:57 AM,547.262,2,1
 28/12/2015 10:12:58 AM,547.6152,2,1
 28/12/2015 10:12:59 AM,547.4975,2,1
 28/12/2015 10:13:00 AM,547.4582,2,1
 28/12/2015 10:13:01 AM,547.4189,2,1
 28/12/2015 10:13:02 AM,547.9685,2,1
 28/12/2015 10:13:03 AM,548.9891,2,1
 28/12/2015 10:13:04 AM,549.7349,2,1
 28/12/2015 10:13:05 AM,549.6564,2,1
 28/12/2015 10:13:06 AM,550.4414,2,1
 28/12/2015 10:13:07 AM,551.1087,2,1
 28/12/2015 10:13:08 AM,551.619,2,1
 28/12/2015 10:13:09 AM,552.3648,2,1
 28/12/2015 10:13:10 AM,553.1106,2,1
 28/12/2015 10:13:11 AM,554.0527,2,1
 28/12/2015 10:13:12 AM,554.6807,2,1
 28/12/2015 10:13:13 AM,555.4265,2,1
 28/12/2015 10:13:14 AM,555.819,2,1
 28/12/2015 10:13:15 AM,556.1723,2,1
 28/12/2015 10:13:16 AM,556.5649,2,1
 28/12/2015 10:13:17 AM,556.9574,2,1
 28/12/2015 10:13:18 AM,557.2322,2,1
 28/12/2015 10:13:19 AM,557.6247,2,1
 28/12/2015 10:13:20 AM,558.3705,2,1
 28/12/2015 10:13:21 AM,559.3911,2,1
 28/12/2015 10:13:22 AM,560.0191,2,1
 28/12/2015 10:13:23 AM,561.0004,2,1
 28/12/2015 10:13:24 AM,561.9033,2,1
 28/12/2015 10:13:25 AM,562.8845,2,1
 28/12/2015 10:13:26 AM,563.9052,2,1
 28/12/2015 10:13:27 AM,564.8079,2,1
 28/12/2015 10:13:28 AM,565.2004,2,1
 28/12/2015 10:13:29 AM,565.3967,2,1
 28/12/2015 10:13:30 AM,565.5145,2,1
 28/12/2015 10:13:31 AM,565.279,2,1
 28/12/2015 10:13:32 AM,565.2397,2,1
 28/12/2015 10:13:33 AM,565.3182,2,1
 28/12/2015 10:13:34 AM,565.2004,2,1
 28/12/2015 10:13:35 AM,564.8079,2,1
 28/12/2015 10:13:36 AM,564.8472,2,1
 28/12/2015 10:13:37 AM,564.6509,2,1
 28/12/2015 10:13:38 AM,564.4547,2,1
 28/12/2015 10:13:39 AM,565.2004,2,1
 28/12/2015 10:13:40 AM,565.5930000000001,2,1
 28/12/2015 10:13:41 AM,566.7706,2,1
 28/12/2015 10:13:42 AM,567.3594,2,1
 28/12/2015 10:13:43 AM,567.7911,2,1
 28/12/2015 10:13:44 AM,568.1444,2,1
 28/12/2015 10:13:45 AM,569.5575,2,1
 28/12/2015 10:13:46 AM,570.3426,2,1
 28/12/2015 10:13:47 AM,570.9706,2,1
 28/12/2015 10:13:48 AM,572.2659,2,1
 28/12/2015 10:13:49 AM,572.7762,2,1
 28/12/2015 10:13:50 AM,573.2473,2,1
 28/12/2015 10:13:51 AM,573.3258,2,1
 28/12/2015 10:13:52 AM,574.4249,2,1
 28/12/2015 10:13:53 AM,575.4454,2,1
 28/12/2015 10:13:54 AM,576.2697,2,1
 28/12/2015 10:13:55 AM,577.251,2,1
 28/12/2015 10:13:56 AM,577.8006,2,1
 28/12/2015 10:13:57 AM,578.8212,2,1
 28/12/2015 10:13:58 AM,579.724,2,1
 28/12/2015 10:13:59 AM,580.7053,2,1
 28/12/2015 10:14:00 AM,581.2941,2,1
 28/12/2015 10:14:01 AM,581.5688,2,1
 28/12/2015 10:14:02 AM,581.5688,2,1
 28/12/2015 10:14:03 AM,581.9614,2,1
 28/12/2015 10:14:04 AM,582.1577,2,1
 28/12/2015 10:14:05 AM,582.5109,2,1
 28/12/2015 10:14:06 AM,582.7465,2,1
 28/12/2015 10:14:07 AM,582.9034,2,1
 28/12/2015 10:14:08 AM,583.139,2,1
 28/12/2015 10:14:09 AM,583.0997,2,1
 28/12/2015 10:14:10 AM,583.5707,2,1
 28/12/2015 10:14:11 AM,584.5128,2,1
 28/12/2015 10:14:12 AM,585.0624,2,1
 28/12/2015 10:14:13 AM,585.2979,2,1
 28/12/2015 10:14:14 AM,585.8082,2,1
 28/12/2015 10:14:15 AM,586.5932,2,1
 28/12/2015 10:14:16 AM,587.2997,2,1
 28/12/2015 10:14:17 AM,587.8885,2,1
 28/12/2015 10:14:18 AM,588.0456,2,1
 28/12/2015 10:14:19 AM,588.0848,2,1
 28/12/2015 10:14:20 AM,588.8306,2,1
 28/12/2015 10:14:21 AM,589.1839,2,1
 28/12/2015 10:14:22 AM,589.7335,2,1
 28/12/2015 10:14:23 AM,590.1652,2,1
 28/12/2015 10:14:24 AM,590.911,2,1
 28/12/2015 10:14:25 AM,591.7746,2,1
 28/12/2015 10:14:26 AM,592.7952,2,1
 28/12/2015 10:14:27 AM,593.6587,2,1
 28/12/2015 10:14:28 AM,594.3652,2,1
 28/12/2015 10:14:29 AM,595.0325,2,1
 28/12/2015 10:14:30 AM,595.8176,2,1
 28/12/2015 10:14:31 AM,596.3279,2,1
 28/12/2015 10:14:32 AM,596.6812,2,1
 28/12/2015 10:14:33 AM,596.7204,2,1
 28/12/2015 10:14:34 AM,596.6419,2,1
 28/12/2015 10:14:35 AM,597.0344,2,1
 28/12/2015 10:14:36 AM,596.8774,2,1
 28/12/2015 10:14:37 AM,596.6812,2,1
 28/12/2015 10:14:38 AM,596.9167,2,1
 28/12/2015 10:14:39 AM,597.2307,2,1
 28/12/2015 10:14:40 AM,597.7017,2,1
 28/12/2015 10:14:41 AM,598.2905,2,1
 28/12/2015 10:14:42 AM,599.4681,2,1
 28/12/2015 10:14:43 AM,600.1354,2,1
 28/12/2015 10:14:44 AM,600.999,2,1
 28/12/2015 10:14:45 AM,602.1373,2,1
 28/12/2015 10:14:46 AM,603.0793,2,1
 28/12/2015 10:14:47 AM,603.4719,2,1
 28/12/2015 10:14:48 AM,603.6682,2,1
 28/12/2015 10:14:49 AM,603.6682,2,1
 28/12/2015 10:14:50 AM,604.0607,2,1
 28/12/2015 10:14:51 AM,604.257,2,1
 28/12/2015 10:14:52 AM,604.3354,2,1
 28/12/2015 10:14:53 AM,604.3354,2,1
 28/12/2015 10:14:54 AM,604.8458,2,1
 28/12/2015 10:14:55 AM,605.1205,2,1
 28/12/2015 10:14:56 AM,605.6308,2,1
 28/12/2015 10:14:57 AM,606.0626,2,1
 28/12/2015 10:14:58 AM,606.0626,2,1
 28/12/2015 10:14:59 AM,606.2589,2,1
 28/12/2015 10:15:00 AM,606.4158,2,1
 28/12/2015 10:15:01 AM,606.4551,2,1
 28/12/2015 10:15:02 AM,606.4944,2,1
 28/12/2015 10:15:03 AM,606.9261,2,1
 28/12/2015 10:15:04 AM,607.8290000000001,2,1
 28/12/2015 10:15:05 AM,608.2607,2,1
 28/12/2015 10:15:06 AM,609.0458,2,1
 28/12/2015 10:15:07 AM,609.8701,2,1
 28/12/2015 10:15:08 AM,610.5767,2,1
 28/12/2015 10:15:09 AM,611.1262,2,1
 28/12/2015 10:15:10 AM,611.9897,2,1
 28/12/2015 10:15:11 AM,611.9897,2,1
 28/12/2015 10:15:12 AM,612.7748,2,1
 28/12/2015 10:15:13 AM,613.2851,2,1
 28/12/2015 10:15:14 AM,613.9916,2,1
 28/12/2015 10:15:15 AM,614.5804,2,1
 28/12/2015 10:15:16 AM,615.1693,2,1
 28/12/2015 10:15:17 AM,615.8365,2,1
 28/12/2015 10:15:18 AM,616.0328,2,1
 28/12/2015 10:15:19 AM,616.3468,2,1
 28/12/2015 10:15:20 AM,616.2683,2,1
 28/12/2015 10:15:21 AM,615.915,2,1
 28/12/2015 10:15:22 AM,615.9543,2,1
 28/12/2015 10:15:23 AM,616.2683,2,1
 28/12/2015 10:15:24 AM,616.5038,2,1
 28/12/2015 10:15:25 AM,618.1917,2,1
 28/12/2015 10:15:26 AM,619.3693,2,1
 28/12/2015 10:15:27 AM,620.7823,2,1
 28/12/2015 10:15:28 AM,621.6852,2,1
 28/12/2015 10:15:29 AM,623.1375,2,1
 28/12/2015 10:15:30 AM,623.9619,2,1
 28/12/2015 10:15:31 AM,624.2759,2,1
 28/12/2015 10:15:32 AM,624.5114,2,1
 28/12/2015 10:15:33 AM,624.4721,2,1
 28/12/2015 10:15:34 AM,625.4142,2,1
 28/12/2015 10:15:35 AM,625.6105,2,1
 28/12/2015 10:15:36 AM,625.4142,2,1
 28/12/2015 10:15:37 AM,625.9245,2,1
 28/12/2015 10:15:38 AM,626.2385,2,1
 28/12/2015 10:15:39 AM,626.4348,2,1
 28/12/2015 10:15:40 AM,627.0628,2,1
 28/12/2015 10:15:41 AM,627.3768,2,1
 28/12/2015 10:15:42 AM,627.4553,2,1
 28/12/2015 10:15:43 AM,627.6909,2,1
 28/12/2015 10:15:44 AM,627.6124,2,1
 28/12/2015 10:15:45 AM,627.8086,2,1
 28/12/2015 10:15:46 AM,628.4366,2,1
 28/12/2015 10:15:47 AM,629.3395,2,1
 28/12/2015 10:15:48 AM,630.1245,2,1
 28/12/2015 10:15:49 AM,631.3414,2,1
 28/12/2015 10:15:50 AM,632.3619,2,1
 28/12/2015 10:15:51 AM,633.3825,2,1
 28/12/2015 10:15:52 AM,634.1675,2,1
 28/12/2015 10:15:53 AM,635.2667,2,1
 28/12/2015 10:15:54 AM,635.2274,2,1
 28/12/2015 10:15:55 AM,636.2872,2,1
 28/12/2015 10:15:56 AM,636.6013,2,1
 28/12/2015 10:15:57 AM,637.2686,2,1
 28/12/2015 10:15:58 AM,637.5825,2,1
 28/12/2015 10:15:59 AM,638.6031,2,1
 28/12/2015 10:16:00 AM,639.5452,2,1
 28/12/2015 10:16:01 AM,639.8592,2,1
 28/12/2015 10:16:02 AM,640.5265,2,1
 28/12/2015 10:16:03 AM,641.2330000000001,2,1
 28/12/2015 10:16:04 AM,641.5863,2,1
 28/12/2015 10:16:05 AM,642.1359,2,1
 28/12/2015 10:16:06 AM,642.2929,2,1
 28/12/2015 10:16:07 AM,641.9789,2,1
 28/12/2015 10:16:08 AM,641.7433,2,1
 28/12/2015 10:16:09 AM,641.7041,2,1
 28/12/2015 10:16:10 AM,641.1938,2,1
 28/12/2015 10:16:11 AM,641.3508,2,1
 28/12/2015 10:16:12 AM,641.7041,2,1
 28/12/2015 10:16:13 AM,642.1359,2,1
 28/12/2015 10:16:14 AM,641.9789,2,1
 28/12/2015 10:16:15 AM,643.3919999999999,2,1
 28/12/2015 10:16:16 AM,644.2555,2,1
 28/12/2015 10:16:17 AM,645.1191,2,1
 28/12/2015 10:16:18 AM,646.5322,2,1
 28/12/2015 10:16:19 AM,647.8275,2,1
 28/12/2015 10:16:20 AM,647.8275,2,1
 28/12/2015 10:16:21 AM,648.2985,2,1
 28/12/2015 10:16:22 AM,648.7696,2,1
 28/12/2015 10:16:23 AM,649.3584,2,1
 28/12/2015 10:16:24 AM,650.2612,2,1
 28/12/2015 10:16:25 AM,650.7715,2,1
 28/12/2015 10:16:26 AM,651.321,2,1
 28/12/2015 10:16:27 AM,652.1453,2,1
 28/12/2015 10:16:28 AM,652.1453,2,1
 28/12/2015 10:16:29 AM,652.1846,2,1
 28/12/2015 10:16:30 AM,652.5771,2,1
 28/12/2015 10:16:31 AM,652.6949,2,1
 28/12/2015 10:16:32 AM,653.1659,2,1
 28/12/2015 10:16:33 AM,653.1659,2,1
 28/12/2015 10:16:34 AM,653.5192,2,1
 28/12/2015 10:16:35 AM,654.3828,2,1
 28/12/2015 10:16:36 AM,654.265,2,1
 28/12/2015 10:16:37 AM,654.7753,2,1
 28/12/2015 10:16:38 AM,655.1285,2,1
 28/12/2015 10:16:39 AM,655.7173,2,1
 28/12/2015 10:16:40 AM,655.9528,2,1
 28/12/2015 10:16:41 AM,656.5024,2,1
 28/12/2015 10:16:42 AM,656.8164,2,1
 28/12/2015 10:16:43 AM,657.1304,2,1
 28/12/2015 10:16:44 AM,657.4445,2,1
 28/12/2015 10:16:45 AM,658.0725,2,1
 28/12/2015 10:16:46 AM,658.5828,2,1
 28/12/2015 10:16:47 AM,659.2893,2,1
 28/12/2015 10:16:48 AM,659.9566,2,1
 28/12/2015 10:16:49 AM,660.0744,2,1
 28/12/2015 10:16:50 AM,660.0744,2,1
 28/12/2015 10:16:51 AM,661.0164,2,1
 28/12/2015 10:16:52 AM,661.6445,2,1
 28/12/2015 10:16:53 AM,662.4296,2,1
 28/12/2015 10:16:54 AM,662.9398,2,1
 28/12/2015 10:16:55 AM,663.1754,2,1
 28/12/2015 10:16:56 AM,663.6856,2,1
 28/12/2015 10:16:57 AM,663.8034,2,1
 28/12/2015 10:16:58 AM,664.3137,2,1
 28/12/2015 10:16:59 AM,664.7062,2,1
 28/12/2015 10:17:00 AM,665.4913,2,1
 28/12/2015 10:17:01 AM,666.4333,2,1
 28/12/2015 10:17:02 AM,666.5511,2,1
 28/12/2015 10:17:03 AM,667.3361,2,1
 28/12/2015 10:17:04 AM,667.6894,2,1
 28/12/2015 10:17:05 AM,667.6501,2,1
 28/12/2015 10:17:06 AM,668.1997,2,1
 28/12/2015 10:17:07 AM,668.3174,2,1
 28/12/2015 10:17:08 AM,668.2389999999999,2,1
 28/12/2015 10:17:09 AM,668.5137,2,1
 28/12/2015 10:17:10 AM,669.2203,2,1
 28/12/2015 10:17:11 AM,669.5735,2,1
 28/12/2015 10:17:12 AM,669.6519999999999,2,1
 28/12/2015 10:17:13 AM,670.0839,2,1
 28/12/2015 10:17:14 AM,671.1437,2,1
 28/12/2015 10:17:15 AM,671.811,2,1
 28/12/2015 10:17:16 AM,672.125,2,1
 28/12/2015 10:17:17 AM,673.0278,2,1
 28/12/2015 10:17:18 AM,673.7343,2,1
 28/12/2015 10:17:19 AM,673.8914,2,1
 28/12/2015 10:17:20 AM,674.5194,2,1
 28/12/2015 10:17:21 AM,675.1082,2,1
 28/12/2015 10:17:22 AM,676.0502,2,1
 28/12/2015 10:17:23 AM,676.5605,2,1
 28/12/2015 10:17:24 AM,677.2671,2,1
 28/12/2015 10:17:25 AM,678.2877,2,1
 28/12/2015 10:17:26 AM,678.9942,2,1
 28/12/2015 10:17:27 AM,679.2297,2,1
 28/12/2015 10:17:28 AM,679.5830000000001,2,1
 28/12/2015 10:17:29 AM,679.6615,2,1
 28/12/2015 10:17:30 AM,679.9755,2,1
 28/12/2015 10:17:31 AM,680.5643,2,1
 28/12/2015 10:17:32 AM,681.3886,2,1
 28/12/2015 10:17:33 AM,681.8204,2,1
 28/12/2015 10:17:34 AM,681.8989,2,1
 28/12/2015 10:17:35 AM,682.5269999999999,2,1
 28/12/2015 10:17:36 AM,682.8802,2,1
 28/12/2015 10:17:37 AM,682.8802,2,1
 28/12/2015 10:17:38 AM,683.4689999999999,2,1
 28/12/2015 10:17:39 AM,683.783,2,1
 28/12/2015 10:17:40 AM,683.783,2,1
 28/12/2015 10:17:41 AM,684.0578,2,1
 28/12/2015 10:17:42 AM,684.3326,2,1
 28/12/2015 10:17:43 AM,685.0391,2,1
 28/12/2015 10:17:44 AM,685.5494,2,1
 28/12/2015 10:17:45 AM,685.942,2,1
 28/12/2015 10:17:46 AM,686.4915,2,1
 28/12/2015 10:17:47 AM,687.041,2,1
 28/12/2015 10:17:48 AM,687.2766,2,1
 28/12/2015 10:17:49 AM,687.6691,2,1
 28/12/2015 10:17:50 AM,688.2186,2,1
 28/12/2015 10:17:51 AM,688.6896,2,1
 28/12/2015 10:17:52 AM,689.2392,2,1
